UserName,is_gray_scale,H_360_mean,S_100_mean,V_100_mean,P,A,D,H_360_std,S_100_std,V_100_std,H_mean,H_std,yellow,green,cyan,blue,magenta,red,H12_Orange,H12_Yellow,H12_Chartreuse_Green,H12_Green,H12_Spring_Green,H12_Cyan,H12_Azure,H12_Blue,H12_Violet,H12_Magenta,H12_Rose,H12_Red,H_count,Log_H_count
parrico,0,81.7674715,37.94030185,49.57491909,42.55356058,7.39595619,-25.53604192,71.46216519,24.0398319,26.46911793,0.227131865,0.198506014,0.404600747,0.038739876,0.123428451,0.041410421,0.007697959,0.384122546,0.466286897,0.113549507,0.040100218,0.014931043,0.030510905,0.041051816,0.096007269,0.007761926,0.002514873,0.002818615,0.020295852,0.164171074,4.175824176,1.237217251
pdk,0,122.5959293,28.55765273,55.70029712,44.71588861,-0.132500467,-33.19377693,94.60674824,23.31833245,24.91679103,0.340544248,0.262796523,0.297950866,0.031032677,0.139723393,0.179724678,0.009387957,0.342180429,0.324780243,0.130510591,0.069916972,0.009602806,0.009018334,0.026815773,0.263963022,0.020887029,0.003467636,0.002924371,0.017381243,0.120731979,5.927659574,1.609854463
pemete_cukor,0,113.3678518,36.46587165,55.17527342,46.09343042,4.775188231,-30.26412887,82.31665119,22.32239412,25.40488698,0.314910699,0.228657364,0.304245737,0.028173812,0.087737571,0.241989831,0.015678445,0.32217461,0.417765324,0.084987819,0.020933613,0.00844014,0.018954211,0.03032968,0.21739317,0.065673379,0.018246129,0.002524884,0.01419216,0.100559478,4.791666667,1.440240756
peter-kool,0,125.8322091,29.57842916,46.3240928,38.47087845,3.386588732,-25.74121319,97.17174208,24.20449999,24.45473706,0.349533914,0.269921506,0.201842777,0.026951626,0.220473455,0.138335848,0.016197449,0.396198844,0.33069053,0.066335066,0.043421178,0.006060364,0.015806871,0.049679042,0.271969912,0.026547858,0.003673025,0.004832975,0.03463697,0.146346209,6.341463415,1.745709483
piermario,0,113.6009773,44.15858304,46.17268251,41.5740392,12.18161825,-20.96049213,63.37772247,21.57122498,24.1680587,0.31555827,0.176049229,0.293132633,0.075347507,0.221107184,0.152321248,0.013272185,0.244819243,0.326543479,0.101487682,0.057228654,0.031825832,0.039878912,0.113454964,0.193070473,0.039608983,0.007541261,0.004798814,0.011971583,0.072589363,4.966442953,1.448686056
pierrelaphoto,0,94.75024599,30.1097377,47.04551876,39.08555024,3.481731806,-26.11947819,86.97683815,20.960799,23.16454153,0.263195128,0.241602328,0.325476468,0.043072682,0.083264908,0.107764498,0.007904388,0.432517053,0.415263409,0.127005689,0.043637612,0.018768183,0.017140261,0.023313906,0.141356383,0.016047236,0.002301325,0.001784199,0.01352219,0.179859611,5.80952381,1.667956597
piper969,0,107.5198431,37.373825,49.76988524,42.56346232,6.995630577,-25.86548878,87.01725492,23.97516409,24.55245315,0.298666231,0.241714597,0.349066211,0.033951615,0.112994238,0.144700034,0.011012576,0.348275324,0.433184367,0.096609446,0.039456688,0.014167018,0.012919715,0.026915554,0.19479639,0.027335025,0.005259575,0.004114276,0.015928618,0.129313328,5.326530612,1.536745179
piperand,0,200.3259733,39.94089008,47.45619781,41.53177231,9.25311273,-23.28562551,73.40958623,21.81357988,17.33066695,0.556461037,0.203915517,0.03200646,0.207845771,0.005145108,0.730669524,0.022591686,0.00174145,0.001890502,0.005752635,0.141115962,0.08844794,0.004282873,0.001456554,0.3630122,0.361133018,0.016118321,0.011382632,0.004871533,0.000535831,4,1.386294361
plicci,0,96.12647989,32.83127701,53.6870101,44.26691791,3.055793071,-30.29611904,69.24630213,21.77183422,24.80065804,0.267018,0.192350839,0.329265656,0.022453876,0.166581839,0.204215353,0.012303237,0.265180038,0.330165694,0.118742745,0.035001349,0.007422144,0.008476834,0.041364492,0.291626802,0.030642403,0.002980064,0.001503122,0.022221317,0.109853034,4.774193548,1.349152652
poagao,0,136.3222646,34.73335351,49.32700754,41.67697297,5.54863977,-26.37385261,94.4349981,23.58945168,25.47376612,0.378672957,0.262319439,0.272406029,0.051798919,0.215082263,0.170340529,0.022485582,0.267886679,0.322117456,0.073097129,0.030262985,0.021575744,0.032553863,0.05706615,0.267845742,0.036577508,0.015568646,0.00813595,0.02061811,0.114580716,8.246575342,2.019869666
prawnwarp,0,135.8928312,37.43215397,49.78823646,42.58895703,7.024939079,-25.86077044,91.19182935,22.34961878,26.66723207,0.377480087,0.253310637,0.277387267,0.025280501,0.071924992,0.24101898,0.068411825,0.315976434,0.296537831,0.100338133,0.031529127,0.009658034,0.009313272,0.015498242,0.176067359,0.097209922,0.03509904,0.030700765,0.053944034,0.144104241,6.344155844,1.706726013
preferenza,0,76.4878663,24.84507223,52.40563661,41.62580515,-1.338704014,-31.87786071,77.79756504,21.85017397,26.21908848,0.212466295,0.216104347,0.193027173,0.015231912,0.08650793,0.082223945,0.005142495,0.617866545,0.402908543,0.051765297,0.020018715,0.0064383,0.004991003,0.026064119,0.108972993,0.02800643,0.004076691,0.001003526,0.013120869,0.332633515,4.129032258,1.268444296
prisci,0,84.29299871,40.92992923,47.33144503,41.6632815,9.88520958,-22.87432087,67.74984007,22.47681257,25.07735628,0.234147219,0.188194,0.288076412,0.015238774,0.067823984,0.210449576,0.012578867,0.405832388,0.500852109,0.058684684,0.02704409,0.006048781,0.010180299,0.03038186,0.199972689,0.038285032,0.003753114,0.003746972,0.023351456,0.097698916,4.093333333,1.238577011
prop,0,117.5065023,41.16938893,39.71763916,36.46243659,12.38916522,-17.01120131,94.16361796,25.65525497,26.0082592,0.326406951,0.261565605,0.200088752,0.064904739,0.089799714,0.055077511,0.067892613,0.52223667,0.331545749,0.062721936,0.074784269,0.016747508,0.029156444,0.035210038,0.076007173,0.012819037,0.015121608,0.030947919,0.06600727,0.248931052,6.12,1.643997878
proseccoecruzcampo,0,19.21660525,2.435679679,80.21095231,55.88140662,-23.40398741,-60.18090626,52.90063122,10.10580141,19.78687861,0.053379459,0.146946198,0,0,0.101007423,0.578241494,0.28893772,0.031813361,0,0,0,0,0,0,0.677624603,0.001590668,0.004845222,0.245059444,0.070880064,0,2.75,0.997246012
psylense,0,75.38570984,27.36750395,41.60170514,34.72602742,3.523973779,-22.85969464,62.46930294,24.59138317,28.61107256,0.20940475,0.173525842,0.174414826,0.013096457,0.115786309,0.087904256,0.006264447,0.602533704,0.650738521,0.027842424,0.020361262,0.004453351,0.011712783,0.022004553,0.153378681,0.018887706,0.00114106,0.001845123,0.007788993,0.079845543,2.987341772,0.924958863
pulpolux,0,122.078085,36.71997471,50.07672174,42.63133243,6.508201085,-26.30791661,70.92426671,21.56957964,22.34993251,0.339105792,0.197011852,0.249996654,0.027930547,0.126036654,0.24800796,0.013176872,0.334851313,0.328501857,0.078595588,0.018133868,0.010782409,0.022168473,0.032521127,0.276957837,0.047126419,0.009001081,0.004313819,0.022853843,0.149043677,3.893670886,1.148191789
pumpkin8,0,114.9574833,27.8781698,51.63194631,41.75924031,0.720998526,-30.31926486,82.73441899,19.56839119,24.46423886,0.319326343,0.229817831,0.373105453,0.040157768,0.115036517,0.155245127,0.014033039,0.302422097,0.380717876,0.132599334,0.057285707,0.011778924,0.019303963,0.041091436,0.181876127,0.029733861,0.01130539,0.004342633,0.012214864,0.117749883,5.004385965,1.445305048
pupanna,0,72.56895865,33.86925537,40.62855073,35.48493618,7.726702496,-20.03953683,71.82428932,24.72040798,23.71376366,0.201580441,0.199511915,0.348529791,0.031976513,0.120842906,0.073313339,0.005812174,0.419525277,0.472816622,0.091845168,0.011810085,0.022343744,0.019854433,0.043183864,0.124653249,0.011318948,0.001334424,0.001160131,0.011818019,0.187861312,4.048076923,1.238412429
raffasant,0,121.9329915,31.97626061,50.23954521,41.70006353,3.61149735,-27.94965097,87.43796475,22.93603673,26.16806989,0.338702754,0.242883235,0.284030538,0.032801489,0.150847782,0.169052382,0.02869065,0.334577162,0.313580976,0.094439452,0.037733952,0.012618275,0.011685388,0.041324171,0.227577335,0.042303949,0.009931055,0.015248226,0.024143851,0.16941337,5.842105263,1.609446888
raul,0,98.25828774,32.39930477,50.4108559,41.91133762,3.812217531,-27.94447296,79.04473803,21.44416357,23.74586493,0.272939688,0.219568717,0.308969347,0.052833157,0.121661937,0.155345561,0.014175318,0.347014679,0.379081596,0.112744858,0.045892348,0.021644664,0.022028711,0.035302562,0.196329429,0.028346455,0.007692082,0.002997726,0.028673623,0.119265948,5.858823529,1.601702121
rebecca_rs,0,136.040906,32.55071837,49.47924553,41.30183746,4.191864909,-27.18799673,96.62574968,26.27289693,28.04276573,0.377891406,0.26840486,0.172387506,0.015732393,0.146713491,0.144088995,0.050073125,0.47100449,0.436385098,0.03468605,0.016198747,0.003707154,0.030374715,0.04165897,0.174852529,0.041443785,0.018656521,0.022270964,0.04359429,0.136171176,5.838509317,1.66517281
rebel8,0,115.725376,33.80406806,48.9682314,41.22497464,5.102289104,-26.39855408,88.61693131,22.73729939,24.44330315,0.321459378,0.246158143,0.299183348,0.044946861,0.141211088,0.137695416,0.023131882,0.353831405,0.392727861,0.082171416,0.045371652,0.015846249,0.010343959,0.039386566,0.188191674,0.038363036,0.019673311,0.00602973,0.015268993,0.146625553,5.532894737,1.509783817
rmarin,0,121.3756291,30.03315406,45.90472577,38.28155467,3.789427445,-25.27698228,87.95156811,19.86581894,27.02836228,0.337154525,0.244309911,0.229156327,0.099868122,0.30432548,0.07131471,0.010410047,0.284925315,0.294242409,0.06793918,0.060661618,0.041729284,0.048418261,0.119701804,0.220200922,0.008909232,0.001272691,0.004852403,0.012302804,0.119769388,6.902173913,1.81947661
ro_buk,0,86.07690018,19.16070898,60.75133301,46.13377576,-7.336487843,-40.03958621,87.50569309,21.34070275,25.49686581,0.2391025,0.24307137,0.373178377,0.048264232,0.094554813,0.12372931,0.00563768,0.354635589,0.463371215,0.122065792,0.054594114,0.017464046,0.020952788,0.036290249,0.145500442,0.023804272,0.002065909,0.001414288,0.01136647,0.101110413,4.607734807,1.39333837
robertoballerini,0,114.5367541,28.4125704,44.08511301,36.66949347,3.381157204,-24.41266336,92.62484443,23.19760114,28.36242888,0.31815765,0.257291235,0.218991341,0.027929489,0.124679927,0.243693252,0.027396287,0.357309707,0.329428381,0.057103228,0.027037102,0.011234691,0.009686437,0.040295947,0.252740246,0.065887743,0.007333559,0.015449253,0.028665051,0.155138363,5.5,1.525314789
robertorusso,0,78.10309369,23.95862676,67.65765446,51.95467946,-6.598696828,-43.75305683,78.68142452,24.05648219,26.35186293,0.216953038,0.218559513,0.336405128,0.020787529,0.096392291,0.270667611,0.006207712,0.269539728,0.346515688,0.135926478,0.017807741,0.006880061,0.011670225,0.032076952,0.202452137,0.117536644,0.0084766,0.001604901,0.011933333,0.107119242,3.766233766,1.132034322
rocco_sc,0,136.8253878,31.7742382,44.70367418,37.83586759,5.206403925,-23.80703615,75.5926589,17.29018574,25.19468385,0.380070522,0.209979608,0.252308906,0.029763291,0.198090345,0.179792739,0.014949988,0.325094733,0.298018347,0.094924329,0.035789785,0.011106361,0.016864549,0.07170869,0.215005334,0.075486289,0.01167583,0.004974284,0.021190279,0.143255924,5.450704225,1.548354797
ronya,0,121.5902679,20.53191271,54.42190631,42.06813615,-4.551643329,-34.79043673,82.13245684,15.19272525,29.146482,0.337750744,0.228145713,0.046365436,0.002962478,0.223407783,0.347274794,0.044261979,0.33572753,0.141799718,0.012271576,0.001364658,0.001538347,0.002111172,0.021567587,0.397839236,0.136176304,0.025791404,0.016483051,0.035424252,0.207632692,5.7,1.564340907
rougerouge,0,106.0677241,32.00670535,53.99280761,44.29651243,2.466252852,-30.79238807,76.96852437,22.21541737,23.47684836,0.294632567,0.213801457,0.387861147,0.044456209,0.159026686,0.122738432,0.019139758,0.266777767,0.326916626,0.169544667,0.048184445,0.016191129,0.024850924,0.058921776,0.159824141,0.0417575,0.013479626,0.007204175,0.018060263,0.115064731,6.065491184,1.615931386
russelljohn,0,132.8863098,43.329271,53.53458281,46.47130176,9.40184193,-26.82091621,82.94331249,23.18162661,25.32561387,0.369128638,0.23039809,0.212833562,0.096286675,0.099699867,0.167142245,0.058156123,0.365881528,0.208858099,0.096972239,0.087537384,0.041114197,0.02525739,0.031962964,0.148563045,0.057223218,0.029472905,0.023813696,0.055388273,0.193836585,5.913580247,1.567643761
sarmax,0,112.2521288,32.39551427,59.92452498,48.47493538,0.860705815,-35.17607442,71.11714024,22.70256667,23.05940376,0.311811469,0.197547612,0.126991039,0.083289568,0.158830376,0.372292684,0.052504294,0.206092039,0.169604038,0.046453845,0.040968025,0.052997783,0.032713515,0.023790827,0.405316532,0.086150173,0.010681991,0.020042258,0.050034057,0.061246959,5.611111111,1.495297804
savokov,0,108.8456906,26.66851142,61.33587495,48.18882622,-3.013014384,-38.08134131,88.36819914,24.66959935,27.97374332,0.302349141,0.24546722,0.177537436,0.03035158,0.244781899,0.233428956,0.047905849,0.265994286,0.150352367,0.097286602,0.025701187,0.011688722,0.021156995,0.072918663,0.267451451,0.100824678,0.037801624,0.018328484,0.03467293,0.161816301,5.860465116,1.536847796
seadipper,0,116.3757621,31.15220453,45.51102341,38.25609115,4.582905463,-24.61967234,80.1065618,20.29692206,25.39267499,0.323266006,0.222518227,0.43662987,0.05573632,0.151812977,0.121290575,0.011039425,0.223490833,0.36400968,0.163851493,0.069349101,0.019402806,0.021135897,0.039295727,0.191768576,0.023950504,0.011447167,0.003779238,0.010339294,0.081670519,5.925619835,1.625429239
secretgarden2008,0,122.6795765,35.12814758,43.07273364,37.44837868,7.72434112,-21.49427034,81.95466898,22.11999677,26.57617985,0.340776601,0.227651858,0.301698563,0.06299751,0.137864693,0.172577364,0.055640142,0.269221733,0.331848731,0.103242829,0.046317195,0.028987893,0.017199284,0.043172103,0.170532521,0.072289417,0.030547491,0.01804398,0.044610599,0.093207951,5.882352941,1.6325651
semantico,0,118.9853028,34.83847673,49.86764173,42.07313767,5.444117103,-26.75109516,99.0412606,25.97047345,26.31840422,0.33051473,0.275114613,0.234628074,0.028487207,0.149446123,0.170955509,0.017051434,0.399431653,0.371791407,0.070354692,0.029541775,0.010208354,0.019100795,0.035609231,0.233383792,0.035730299,0.008515196,0.005616786,0.023926045,0.156221629,7.180272109,1.860926313
serenaseblu,0,128.8784536,34.86738936,38.82620471,34.46090691,8.884310157,-18.35035098,94.82018466,24.1203262,25.09627275,0.357995704,0.263389402,0.212620081,0.031927964,0.150166406,0.187263527,0.038129106,0.379892917,0.347030419,0.052096502,0.028403501,0.013397458,0.009369509,0.033012959,0.241463768,0.049471727,0.018962999,0.015377387,0.037247694,0.154166077,5.951162791,1.596888469
shatzy0_0,0,82.96210956,46.20017778,40.97541831,38.43707774,15.017727,-16.35726102,69.06275307,22.56606672,23.55484486,0.230450304,0.191840981,0.428902064,0.004603882,0.056869295,0.120503862,0.014526228,0.374594668,0.609427478,0.039758533,0.009187629,0.001299372,0.001460916,0.00695457,0.121466572,0.041385239,0.012426298,0.005045634,0.012158693,0.139429061,3.814285714,1.079800913
sleepingbear,0,113.9410917,49.61542529,48.1536982,44.14144532,14.84160873,-20.71987454,83.85924042,24.27808632,24.82323805,0.316503033,0.232942335,0.332414351,0.075331027,0.100665647,0.098431929,0.028604706,0.364552339,0.362148533,0.113024117,0.073889455,0.032966425,0.019747908,0.032133407,0.11117435,0.039297972,0.015622972,0.010522609,0.031894402,0.15757785,6.191983122,1.652317776
smartbrother,0,121.8766096,27.43169051,53.96481866,43.27069679,-0.270079479,-32.23512122,85.32249609,18.3989128,24.27074739,0.338546138,0.237006934,0.215421272,0.044841821,0.110646457,0.177494339,0.047373856,0.404222255,0.298898766,0.080868579,0.030310002,0.021162079,0.02538341,0.030521378,0.17300481,0.058100535,0.021459177,0.016828205,0.051669315,0.191793744,5.714285714,1.582365549
soccergirl92,0,115.959774,37.00472462,52.27717484,44.21229006,5.99691057,-27.889141,72.6214974,19.8502724,23.25906263,0.322110483,0.201726382,0.308796864,0.048745627,0.10662228,0.162568263,0.040526367,0.332740597,0.348511864,0.108959799,0.059670801,0.02233768,0.022344619,0.029559801,0.156251757,0.060854717,0.019256115,0.015720017,0.034296656,0.122236174,5.213953488,1.475578882
sogno_lucido,0,91.1551413,27.02426813,38.31312923,32.38139815,4.337490817,-20.47021241,66.22206024,22.36196829,23.10012366,0.253208726,0.183950167,0.278389291,0.026620615,0.194219392,0.080485657,0.018514188,0.401770857,0.383699982,0.10805528,0.030313873,0.00862535,0.024319353,0.058072695,0.178862073,0.01581811,0.007093123,0.006508628,0.023986231,0.154645301,4.134228188,1.216243454
soniaadammurray,0,124.006876,47.13697769,57.46687658,50.02227993,10.46745487,-28.59099334,80.00821709,22.22873608,21.96648029,0.344463545,0.222245047,0.270143228,0.081782878,0.150413007,0.157634796,0.033755677,0.306270414,0.249803761,0.10583699,0.083190298,0.031930274,0.027500016,0.044907481,0.176719836,0.059934011,0.020404903,0.014544202,0.031078878,0.154149349,6.955156951,1.71041617
sopranosflight,0,115.0084735,32.65644805,49.73294159,41.50014827,4.176656939,-27.34697223,89.69765936,22.91060182,28.11616391,0.319467982,0.249160165,0.299252408,0.048829338,0.10060315,0.148062458,0.061400714,0.341851934,0.334926416,0.124107036,0.04823355,0.019284112,0.015026009,0.026869024,0.148780446,0.044027118,0.041314865,0.02698385,0.040877915,0.129569661,6.1875,1.668793463
spleeen,0,118.7190614,35.56358551,59.64030382,48.97579845,2.84965712,-33.94628354,90.13345767,21.39122664,26.45860065,0.32977517,0.250370716,0.292345479,0.038106522,0.10124783,0.157517215,0.082192723,0.328590229,0.389073491,0.060682871,0.026233703,0.005834612,0.028344911,0.041489212,0.133914326,0.053749299,0.056424636,0.030556133,0.050019973,0.123676832,5.695652174,1.605266509
stayviolet,0,86.66741789,39.96435513,44.07663753,39.20503802,10.31485544,-20.70965088,77.70664747,23.93286999,27.53666811,0.240742828,0.215851799,0.325715925,0.020474842,0.096898865,0.107352665,0.005433757,0.444123941,0.507191312,0.077329442,0.008836847,0.011860433,0.008489307,0.015974607,0.160055003,0.018451689,0.006847128,0.001927506,0.005784011,0.177252715,4.074074074,1.269796875
stefano_morgia,0,95.66834252,41.54644795,39.04638451,36.08222386,12.82348957,-16.38038889,90.24264318,29.50030711,27.17130638,0.265745396,0.250674009,0.247237149,0.012528822,0.108606099,0.191852354,0.028275229,0.411500346,0.3969288,0.069974159,0.0138439,0.004621729,0.008524548,0.036358265,0.182083907,0.059585177,0.028872223,0.009687556,0.019483651,0.170036087,4.809210526,1.365455614
stevemarland,0,122.1123808,29.80366582,50.00289949,41.05880713,2.381300649,-28.46503055,85.49832153,21.36104132,24.43212661,0.339201058,0.237495338,0.328787895,0.033822467,0.184772634,0.124960136,0.007867132,0.319789737,0.330907476,0.123081439,0.042511657,0.011066577,0.024804791,0.059080737,0.194373121,0.036663404,0.004041728,0.00263491,0.014714507,0.156119651,5.665254237,1.585936417
steveoliver,0,108.9901625,37.31393322,50.88505507,43.31975331,6.613992862,-26.73218322,68.13652944,22.22695942,24.68176684,0.302750451,0.189268137,0.493929774,0.034708573,0.07121925,0.160070009,0.02231626,0.217756133,0.338315508,0.241841046,0.0654195,0.011087819,0.004767638,0.023591487,0.153279739,0.047495879,0.009377713,0.009253539,0.022600048,0.072970084,4.481818182,1.344732364
stordito,0,88.17280271,31.60171741,53.97585459,44.1957175,2.228515522,-30.90909992,75.61967432,20.30369045,24.41608634,0.244924452,0.210054651,0.300102474,0.017872643,0.092576286,0.093701868,0.011490575,0.484256158,0.511232611,0.062462668,0.023832607,0.005317693,0.005888226,0.031521404,0.093341173,0.041599225,0.019064092,0.002746501,0.016222071,0.186771732,4.1875,1.298288907
sunflower79,0,127.3467068,39.46933173,52.54378677,44.93846585,7.393025139,-27.30309179,60.18114247,19.36367473,23.36937052,0.353740852,0.16716984,0.332134198,0.014643763,0.026600003,0.265249595,0.09994938,0.26142306,0.432643762,0.090657949,0.026760781,0.003678767,0.002938098,0.00308358,0.1525255,0.076024342,0.092798499,0.042877384,0.032385858,0.043625486,3.952380952,1.164355609
supermario1969,0,120.9106118,23.05058461,50.50710377,39.92103022,-1.826851402,-31.00921179,87.80072825,19.90261378,27.50832923,0.335862811,0.243890912,0.258764358,0.052311879,0.156905315,0.2019855,0.020848873,0.309184076,0.309145952,0.076121916,0.062853855,0.015726509,0.021908561,0.037807599,0.249473133,0.04029737,0.030661663,0.003196819,0.009229641,0.143576984,6.365384615,1.716471818
tabu,0,101.6187778,35.80097801,52.25007925,43.92876984,5.283062243,-28.25374726,99.57999673,22.21286412,19.5958501,0.282274383,0.276611102,0.282333738,0.01670715,0.095425415,0.142167384,0.012298564,0.45106774,0.526421621,0.067111048,0.012540503,0.008991522,0.004340991,0.014220101,0.122364932,0.092381887,0.008349553,0.002412142,0.015777201,0.125088487,5,1.337327773
tamoneki,0,111.6658246,36.15329944,47.49209887,40.7232741,6.969429014,-24.52493932,91.45386354,23.69983511,25.07377299,0.310182846,0.25403851,0.349569066,0.048525017,0.088795186,0.136879765,0.018960381,0.357270586,0.40488855,0.102443081,0.057782456,0.018824156,0.010260086,0.030629649,0.140564283,0.042131639,0.01203605,0.005837397,0.027182539,0.147420114,6.158415842,1.684600296
taytoy,0,71.86254024,43.65057175,43.40577242,39.55310875,12.7345536,-19.02020408,66.86111587,23.10459625,25.66321816,0.199618167,0.185725322,0.334333356,0.008406913,0.027317015,0.053775683,0.011176809,0.564990222,0.673278451,0.067865871,0.019095385,0.002505118,0.005607947,0.008678524,0.036477581,0.026710067,0.007935769,0.005230067,0.009248799,0.137366424,3.878481013,1.223895969
the-open-mind,0,128.8937287,28.56466603,58.13526706,46.3975608,-0.883133171,-35.04210984,75.23859452,19.30120844,25.97899382,0.358038135,0.208996096,0.27467164,0.059369506,0.192134915,0.293597546,0.022488332,0.157738057,0.222998727,0.111890624,0.065785761,0.020168321,0.030809514,0.044883077,0.339717562,0.05567268,0.030432915,0.006668225,0.020855051,0.050117544,5.445783133,1.410183798
the_good_old_haku,0,143.6914532,36.66037552,51.00791576,43.26074449,6.183771427,-27.03469581,96.02739691,22.74362281,28.1491005,0.399142926,0.266742769,0.23074659,0.050366546,0.107180488,0.164427551,0.038565848,0.408712976,0.239813597,0.104817939,0.087182748,0.012550212,0.011213838,0.025232576,0.129482775,0.068931754,0.073707685,0.003783386,0.037624526,0.205658963,4.795454545,1.384343779
tommyoshima,0,74.46393762,29.74837381,32.43031032,28.92155636,7.795628085,-15.12755623,63.52828028,20.79523028,24.95435435,0.206844271,0.176467445,0.512406603,0.043924291,0.060627312,0.098421634,0.009164072,0.275456088,0.52583398,0.152708243,0.048897201,0.018658784,0.014109709,0.019828059,0.099206304,0.030076516,0.005275408,0.003165993,0.010696334,0.071543471,4.32962963,1.257870129
tomszustek,0,100.8799941,30.39790411,45.06151285,37.77998277,4.26967348,-24.51942045,78.50008234,22.08866474,25.69706277,0.280222206,0.218055784,0.358142174,0.039715623,0.177088085,0.065911206,0.007060206,0.352082707,0.437732102,0.108541949,0.047665364,0.012453208,0.023855884,0.052789217,0.161675057,0.014011912,0.003364701,0.002340897,0.010677631,0.124892081,5.74015748,1.616184007
tony_cappucino,0,79.07834033,11.10329455,71.43148053,51.73044637,-15.48178223,-50.73487095,96.60396833,15.34608617,29.15386004,0.219662057,0.268344356,0.317788302,0.074141399,0.162581818,0.054486652,0.006179872,0.384821956,0.437903608,0.093076908,0.07912773,0.026755689,0.032092792,0.031844626,0.159179786,0.006397675,0.001208867,0.001178963,0.012564179,0.118669176,6.416666667,1.747745894
turbodiesel,0,115.5941346,34.19909942,44.90321755,38.50702198,6.59946221,-23.18273352,84.46438714,23.33838479,23.83349734,0.321094818,0.234623298,0.332647696,0.020819528,0.143436879,0.171434162,0.011064211,0.320597525,0.389134301,0.088407432,0.041772026,0.006412984,0.011772889,0.022308267,0.246668603,0.03605382,0.005122648,0.004253502,0.015730553,0.132362974,5.056603774,1.436401044
ufoglasshens,0,79.02140852,21.3888414,62.13711191,47.58015232,-6.429199853,-40.3797758,77.97720851,21.21718915,30.8159206,0.219503913,0.216603357,0.311342277,0.036691196,0.184071765,0.105567364,0.01404784,0.348279558,0.460255862,0.076299112,0.033702789,0.011595906,0.038894041,0.066811241,0.184698052,0.010704832,0.005248502,0.004019143,0.018042758,0.08972776,5.010416667,1.472462463
umbertoverdoliva,0,78.98951148,32.50420067,46.26292521,39.07234254,5.161013587,-24.75847895,57.51874963,22.67543174,23.47910807,0.21941531,0.159774305,0.31592042,0.024661464,0.226175878,0.071512901,0.004424286,0.35730505,0.47028922,0.078637989,0.022128225,0.007423104,0.035071877,0.067844593,0.201377224,0.001199728,0.000188118,0.000422194,0.011582138,0.103835584,4.318181818,1.228236448
ummabdrahmaan,0,110.9291233,27.27430189,51.04580769,41.22195373,0.540380751,-30.06703724,82.31571405,19.24960596,24.83983912,0.308136454,0.228654761,0.34049915,0.097955612,0.131066009,0.131256026,0.021677471,0.277545731,0.335167786,0.099100692,0.100660359,0.035586255,0.040241529,0.042057152,0.160749642,0.033470304,0.009752671,0.009167246,0.022065995,0.111980368,7.391774892,1.857344403
vaferina,0,91.92163471,42.28646276,42.72044183,38.78012667,12.12854069,-18.93586771,73.91822014,20.84067046,22.61144513,0.255337874,0.205328389,0.292042397,0.016589236,0.10742429,0.135047277,0.015495672,0.433401127,0.491136004,0.052419142,0.013806069,0.008600073,0.003754278,0.011372736,0.178469019,0.044549098,0.007974463,0.008605142,0.016137879,0.163176101,3.950980392,1.202818613
valentinazanin,0,107.8274327,32.81888578,47.03871634,39.67686915,5.109329404,-25.24738097,80.76320368,22.49759421,26.92989237,0.299520646,0.224342232,0.239739313,0.036968569,0.145484882,0.155752556,0.015816172,0.406238509,0.399503395,0.064762258,0.03703778,0.015171652,0.013722695,0.046745809,0.191767136,0.050549136,0.009409374,0.005402707,0.016402914,0.149525146,4.515151515,1.374314314
valiena,0,131.039132,39.03326611,42.33783315,37.80042342,10.29523139,-19.68610804,86.14929847,23.84470147,27.28170159,0.363997589,0.239303607,0.198862119,0.041742822,0.123055576,0.209110446,0.052805378,0.374423658,0.307470503,0.063453851,0.026973366,0.016835653,0.026255993,0.040876643,0.150367868,0.105550715,0.040367852,0.023468583,0.031474143,0.166904829,6.438177874,1.726776395
valpicci,0,96.85788626,36.25901263,45.13705449,39.12155037,7.762920689,-22.70127737,76.60911356,21.71780636,26.62768616,0.269049684,0.212803093,0.331319848,0.036554268,0.088850986,0.111905647,0.018771964,0.412597287,0.445736494,0.096183473,0.038346931,0.011872232,0.015359852,0.036757447,0.118016813,0.033716513,0.00388708,0.003368458,0.02688482,0.169869893,4.656862745,1.380573095
vancouverghost,0,130.1156117,31.56520431,39.17235701,33.97327128,6.795691914,-19.67012595,95.43218689,22.64209368,22.88567646,0.361432255,0.265089408,0.231433836,0.032284314,0.195649226,0.101175437,0.010314372,0.429142814,0.424093729,0.060471072,0.019030733,0.010265493,0.06585251,0.055473123,0.157558585,0.024360566,0.009100447,0.003157939,0.013177163,0.15745864,5.52173913,1.59525707
vintije,0,107.1993718,21.30734387,50.26609474,39.37122102,-2.798083047,-31.38388196,67.44463631,13.56160245,17.44696848,0.297776033,0.187346212,0.405334163,0.034387561,0.191691762,0.135101871,0.010630076,0.222854567,0.344832188,0.176618359,0.037273415,0.010959743,0.029706169,0.089374447,0.157991303,0.052772555,0.009451718,0.003420506,0.011704279,0.075895316,4.982102908,1.418275009
virtualais,0,100.5561125,40.36962725,65.27543796,53.92137019,3.986390581,-36.69105213,50.53365381,17.83582678,23.03442226,0.279322535,0.140371261,0.412037868,0.00217232,0.046150502,0.131078071,0.001306706,0.407254529,0.538211839,0.169746247,0.001727295,0.000754647,0.001685574,0.003311127,0.169399695,0.003137891,0.000634928,0.000362486,0.002669111,0.108359175,1.833333333,0.462098121
